L,b,h,F,fleche_mm,sigma_MPa
0.5877993504265668,0.02239687906018235,0.03340999359529286,4275.937900495977,19.803534499495676,603.2140546287402
2.2333751815972995,0.053798336255119816,0.05356634462785637,2477.0748032135593,63.56528479742608,215.03006716213673
0.8883526720657431,0.1295115776722194,0.04545031013662253,2823.792782872193,3.101063165827495,56.25837600528954
0.6984086609763901,0.024731788180422404,0.14599525490070864,196.1340044049395,0.016536770560353024,1.5591243792781169
0.5378971357615899,0.09331736453349423,0.02238561232010578,288.6412272798727,0.8173863002199138,19.92087558290663
1.441365381143564,0.045658040101557246,0.026634675532615403,305.68281586798986,20.210380307699786,81.61768576375304
1.683517207416585,0.07487677556886785,0.02224620265271629,288.5802758374235,31.81597366694717,78.6640934365059
0.5150837444247713,0.03378725907191064,0.07057963082921488,2839.9638300352703,0.622294451553852,52.14710182511233
1.2515720557901393,0.027580078402785164,0.022321786647989783,113.28471350011088,13.791046609167175,61.9048986524432
0.7502706802156042,0.02763405474573614,0.10788622794363342,134.67643093312816,0.031220767821964288,1.8848821097026365
1.5885907078730084,0.023052326745509444,0.056105787255760105,291.9934765455074,5.476614233006535,38.35361720120936
0.6833661445371113,0.029072490401080852,0.05783542794731441,218.56377775431002,0.23621918475675202,9.21536954214438
1.7243446311659503,0.07625400347283603,0.06200969497985114,247.6980166820083,1.3304360316222357,8.740092092160253
0.9997895604047522,0.11818525494605811,0.028216455223874,2268.2010320096338,16.262128066484397,144.6016300697247
2.678475118270469,0.10314302080132122,0.029786612941649818,905.1805044674688,121.54455962002294,158.9615056257886
0.6397084670336711,0.07953613637611465,0.038020225206499524,102.2831702483876,0.11667629463237149,3.414630139398659
0.9212366595195672,0.024984153620201573,0.06612652778922111,536.2983997840452,1.1055261871818491,27.133941451387187
0.6127305958649063,0.03581679554164754,0.030541890947985085,493.1559257230774,2.1176742638886523,54.26583638236899
2.6213288035386846,0.037336189435073906,0.02528292892492971,156.1671177398189,88.79380108082685,102.91474113144557
2.408090027508654,0.03309463815068664,0.14123479500888994,1408.460323975687,4.018099832360261,30.826735936059638
0.7937570661384289,0.05645358143165561,0.02090573448504115,1558.9854544689317,28.791068537802037,300.9252004778005
1.6313134427848641,0.0588399633476775,0.10079509564589176,1677.9381774940198,2.30270497703144,27.47346423567124
2.1621831635275317,0.04105131637215362,0.09786086027784986,1728.4239899117301,8.649963008093048,57.03597509442591
1.3520732172788354,0.040795962497840225,0.03640076858121297,100.02066815301369,2.3932178505735906,15.010768276043553
1.2915709376344104,0.10618591261811365,0.02628521862749126,4175.253341292134,88.85392900125527,441.0240321822778
0.7712011471618082,0.09810916798662098,0.02682032172994812,2417.2205207610314,11.157282447152602,158.48845457571628
0.5907694644596084,0.037185207134509464,0.08153149161087016,3434.296497745182,0.6692466929249367,49.24771629988584
2.495396538130913,0.12608135450252686,0.07303400945165264,106.31082526763709,0.6406349011208743,2.366830491273695
2.5097556545656827,0.13639596042664395,0.0968234190077044,3860.095792741401,9.388373350269083,45.458849202218495
1.554600112984494,0.03863222637872602,0.13224627705409248,2375.781083699901,1.9028436260253285,32.79893321651982
0.9178811691617168,0.040848257871522665,0.08063225921158355,2644.9058119970096,1.8193249015845963,54.84748596367108
0.9347766843360714,0.05539758809273158,0.02737849921868101,144.0431029943788,1.9712286755332125,19.455457921988675
1.8360027339848408,0.13321967287046493,0.03266308487814148,1799.5408554181843,45.69644521489704,139.4772972512303
2.494924885284099,0.1169131026377495,0.1091443115532386,4274.345880107465,8.31794951402016,45.94232714353244
1.5796749546682207,0.060990709863905486,0.08249794457029783,4042.001382340816,8.862316973145386,92.29230572352942
0.5813579600893616,0.05511905114633722,0.04500546123025073,565.6357931992349,0.42131902147089884,17.672565130176935
0.6679463643343649,0.02955779663927263,0.1276795685377184,1042.7538282787814,0.09620795522943855,8.672808638585115
2.5013880438751523,0.1128618810907734,0.07413836765541829,644.591348960802,4.178227032991728,15.594931402154764
0.5083077151845837,0.10820595360566572,0.13504004093151706,134.6683901637041,0.0012642926998459373,0.2081456513510578
0.5996947022946622,0.11284994478087207,0.03367312646770688,710.2109112991411,0.6771221154912914,19.97103483345485
1.6416279420668067,0.09034148279141775,0.03945586632551831,1469.303767938075,22.31282352817103,102.90280109550467
0.5045551950236019,0.048458077401104194,0.04498135165124292,2215.2638221341294,1.2289338715634157,68.39970132022131
0.6669649176310933,0.06843776378642093,0.022174528451610893,978.4332299734643,7.410062522879958,116.3538714379107
1.3364966935380953,0.027628642731686758,0.054389041880583654,3501.256948093107,35.81579294611136,343.5269040986691
1.6080312099216725,0.0287003753186545,0.04486457895275094,128.61050126290976,3.930087170903411,21.479659184450536
0.7472835942317438,0.08096147300270164,0.04054362215496306,482.6312928899854,0.7109948894779891,16.260304825684262
1.7912374306936756,0.03176453135692908,0.09491009660929767,109.61151344158515,0.44185181156896064,4.117117837986861
0.7648665678561227,0.025345133603250816,0.10089122572338195,362.8014547464466,0.11879877759680775,6.453637494905537
0.8957363244185813,0.027903844973208317,0.027244300783342595,816.8136723024303,19.81587275102227,211.9527482787633
